# 36551,-0.21826647,-0.058506694,0.6592081,0.8358392,0.0,2125246.0,0.0,770.0,1.0,2040.0
Postal Code 	 x 	 y 	 iseecode 	 place 	 population 	 surface 	 altitude
54200	-0.09341969	0.7909041	54360	Ménil-la-Tour	301	8.88	224.0
8310	-0.11000475	0.8036912	8287	Ménil-Lépinois	92	17.97	110.0
88700	-0.08463228	0.78333575	88301	Ménil-sur-Belvitte	283	8.6	280.0
55500	-0.101079784	0.7893266	55335	Ménil-sur-Saulx	214	11.95	232.0
61210	-0.1632122	0.8028297	61273	Ménil-Vin	64	3.72	120.0
27120	-0.14367948	0.8026301	27397	Ménilles	1382	5.77	50.0
91540	-0.13294159	0.7926131	91386	Mennecy	12779	11.1	80.0
2700	-0.12056806	0.8107148	2474	Mennessis	346	5.11	70.0
41320	-0.1430383	0.7712227	41135	Mennetou-sur-Cher	903	16.3	100.0
27300	-0.15182921	0.80519456	27398	Menneval	1322	6.61	100.0
2190	-0.11302849	0.8048127	2475	Menneville	275	7.25	60.0
62240	-0.13349056	0.8300997	62566	Menneville	627	5.29	104.0
2630	-0.11669896	0.8152986	2476	Mennevret	653	12.14	157.0
52240	-0.0998798	0.78003806	52319	Mennouveaux	71	7.89	400.0
19190	-0.15004075	0.7339663	19132	Ménoire	78	6.46	500.0
85700	-0.1748872	0.76742965	85141	Menomblet	652	21.21	200.0
90150	-0.08285256	0.7705452	90067	Menoncourt	356	4.69	376.0
76270	-0.14010574	0.8151079	76424	Ménonval	174	5.29	130.0
39290	-0.100745276	0.7634765	39323	Menotey	235	4.97	270.0
58210	-0.12632467	0.7704079	58163	Menou	172	17.57	300.0
95810	-0.1350114	0.80325913	95387	Menouville	84	2.73	60.0
70160	-0.092463836	0.773951	70341	Menoux	229	14.73	240.0
38710	-0.102307685	0.72241855	38226	Mens	1175	28.31	755.0
24350	-0.16464257	0.73869383	24266	Mensignac	1136	25.55	190.0
57320	-0.086033694	0.7998431	57457	Menskirch	144	4.59	230.0
76110	-0.15236144	0.81587106	76425	Mentheville	158	3.07	129.0
74290	-0.094914146	0.7399335	74176	Menthon-Saint-Bernard	1659	6.36	480.0
74350	-0.09484007	0.7433212	74177	Menthonnex-en-Bornes	610	8.56	800.0
74270	-0.09788058	0.7420935	74178	Menthonnex-sous-Clermont	509	10.19	540.0
15100	-0.13376234	0.73091006	15125	Mentières	112	13.2	900.0
6500	-0.082368165	0.70221317	6083	Menton	28812	14.32	12.0
62890	-0.13078262	0.8315534	62567	Mentque-Nortbécourt	449	10.92	90.0
95180	-0.1367504	0.80129755	95388	Menucourt	5084	3.7	117.0
31530	-0.16154909	0.7107801	31338	Menville	406	5.14	130.0
36500	-0.14989372	0.7629392	36118	Méobecq	362	37.86	121.0
4340	-0.09362925	0.714231	4161	Méolans-Revel	284	128.09	1040.0
49490	-0.16266538	0.77866966	49202	Méon	248	15.12	86.0
83136	-0.10247754	0.69552577	83077	Méounes-lès-Montrieux	1246	40.69	250.0
41500	-0.14602773	0.77948624	41136	Mer	5884	26.53	90.0
64410	-0.1817888	0.7115486	64380	Méracq	210	8.17	243.0
53230	-0.17377166	0.78913915	53151	Méral	913	29.59	85.0
9350	-0.16155455	0.7019906	9186	Méras	61	3.66	385.0
62217	-0.12450174	0.82085353	62568	Mercatel	572	5.92	90.0
9160	-0.16490829	0.7000982	9187	Mercenac	251	13.67	385.0
21190	-0.10896569	0.76064026	21405	Merceuil	548	13.84	195.0
27950	-0.14327498	0.80336535	27399	Mercey	45	3.62	130.0
25410	-0.09781108	0.7641194	25374	Mercey-le-Grand	408	6.61	291.0
70130	-0.09730541	0.76966083	70342	Mercey-sur-Saône	104	7.69	200.0
2200	-0.12132015	0.80519104	2477	Mercin-et-Vaux	919	7.95	60.0
62560	-0.13090092	0.8287841	62569	Merck-Saint-Liévin	507	11.85	72.0
59470	-0.12826927	0.8325476	59397	Merckeghem	540	10.75	55.0
19430	-0.1484055	0.73222595	19133	Mercœur	267	30.13	500.0
43100	-0.13157384	0.7327724	43133	Mercœur	150	27.43	922.0
7200	-0.11985231	0.72125626	7155	Mercuer	1010	7.67	320.0
46090	-0.15676956	0.7244269	46191	Mercuès	736	7.22	148.0
71640	-0.110597394	0.75895333	71294	Mercurey	1269	15.56	260.0
26600	-0.11229426	0.72815764	26179	Mercurol	1670	20.93	200.0
73200	-0.093553595	0.7365393	73154	Mercury	2330	22.27	550.0
9400	-0.15826298	0.6961045	9188	Mercus-Garrabet	1005	15.1	500.0
89210	-0.120610304	0.7812901	89249	Mercy	74	2.66	130.0
3340	-0.12575132	0.75425893	3171	Mercy	293	29.17	281.0
54960	-0.09350932	0.8017662	54362	Mercy-le-Bas	1316	8.18	280.0
54560	-0.092696324	0.801388	54363	Mercy-le-Haut	275	13.41	360.0
22230	-0.18919343	0.79657185	22147	Merdrignac	2830	57.51	140.0
78490	-0.1393002	0.79755914	78389	Méré	1675	10.56	120.0
89144	-0.118707195	0.7787161	89250	Méré	178	11.81	210.0
18120	-0.14120892	0.7690361	18148	Méreau	2074	18.77	115.0
80290	-0.13533653	0.81357914	80528	Méréaucourt	10	3.04	140.0
28120	-0.14793257	0.79014206	28242	Méréglise	70	4.43	163.0
80490	-0.13559039	0.8179282	80529	Mérélessart	184	3.76	120.0
32360	-0.16950218	0.71350515	32251	Mérens	51	4.23	235.0
9110	-0.15632801	0.6918991	9189	Mérens-les-Vals	180	80.63	1060.0
31530	-0.1621366	0.710003	31339	Mérenvielle	401	9.66	180.0
5700	-0.103391685	0.7149899	5076	Méreuil	78	11.05	680.0
91660	-0.1375766	0.78888077	91390	Méréville	3066	27.27	100.0
54850	-0.09044571	0.78753823	54364	Méréville	1349	8.61	240.0
27640	-0.14347962	0.801422	27400	Merey	260	8.64	49.0
25660	-0.09405563	0.7625485	25375	Mérey-sous-Montrond	421	10.69	455.0
25870	-0.0938254	0.76570475	25376	Mérey-Vieilley	100	3.35	270.0
51220	-0.1139975	0.8027346	51362	Merfy	651	6.71	130.0
10600	-0.1154623	0.7869009	10230	Mergey	605	15.14	95.0
20287	-0.058642104	0.6856147	0	Meria	85	20.75	180.0
11140	-0.15421575	0.69383496	11230	Mérial	21	16.67	940.0
78270	-0.14074539	0.8021952	78391	Méricourt	360	2.46	30.0
62680	-0.12326854	0.8236	62570	Méricourt	11723	7.65	55.0
80640	-0.13472411	0.81645644	80531	Méricourt-en-Vimeu	107	3.33	113.0
80113	-0.12776639	0.81634146	80530	Méricourt-l'Abbé	483	6.92	40.0
80340	-0.12668805	0.8153693	80532	Méricourt-sur-Somme	164	7.15	35.0
95630	-0.1341476	0.80184585	95392	Mériel	4062	5.33	50.0
34800	-0.13542005	0.70583284	34156	Mérifons	26	6.78	173.0
33700	-0.1804935	0.7349219	33281	Mérignac	61992	47.94	35.0
16200	-0.1708436	0.74827456	16216	Mérignac	717	18.71	40.0
17210	-0.17462291	0.7423574	17229	Mérignac	206	4.51	80.0
33350	-0.17388548	0.7326275	33282	Mérignas	277	9.57	76.0
1450	-0.10366281	0.7445695	1242	Mérignat	114	3.09	430.0
59710	-0.12032806	0.825038	59398	Mérignies	2055	8.73	43.0
36220	-0.15593739	0.7621117	36119	Mérigny	571	31.84	80.0
9230	-0.16329531	0.7006422	9190	Mérigon	103	6.36	340.0
65200	-0.17610969	0.70306647	65310	Mérilheu	252	3.37	599.0
22230	-0.18872325	0.7976029	22148	Mérillac	241	14.03	145.0
23420	-0.13941942	0.74669904	23131	Mérinchal	821	45.01	700.0
84360	-0.11119238	0.7048353	84074	Mérindol	1798	26.98	160.0
26170	-0.11072747	0.71384406	26180	Mérindol-les-Oliviers	201	9.56	420.0
45210	-0.12841828	0.78332335	45201	Mérinville	109	11.92	145.0
64190	-0.18708184	0.7094526	64381	Méritein	265	6.8	125.0
67250	-0.07074851	0.79175305	67290	Merkwiller-Pechelbronn	828	3.76	160.0
38620	-0.10213911	0.73343164	38228	Merlas	405	15.54	630.0
51300	-0.10706193	0.7924104	51363	Merlaut	224	5.16	105.0
42380	-0.12216224	0.7350376	42142	Merle-Leignec	235	16.41	900.0
22460	-0.19437392	0.7992576	22149	Merléac	509	30.37	240.0
82210	-0.163224	0.7177997	82109	Merles	204	7.33	71.0
55150	-0.09655804	0.80207485	55336	Merles-sur-Loison	143	11.49	200.0
56700	-0.20029844	0.7909002	56130	Merlevenez	2294	17.77	10.0
2000	-0.11841264	0.8072871	2478	Merlieux-et-Fouquerolles	218	5.88	100.0
62155	-0.13682567	0.82672596	62571	Merlimont	2606	20.45	7.0
19340	-0.14040907	0.74194807	19134	Merlines	903	14.11	718.0
35330	-0.18525235	0.7904168	35175	Mernel	754	16.76	60.0
91780	-0.13823709	0.79076004	91393	Mérobert	458	10.43	146.0
39270	-0.100351274	0.75274265	39324	Mérona	8	2.91	641.0
28310	-0.13979036	0.7889086	28243	Mérouville	181	9.84	138.0
90400	-0.083576776	0.76929593	90068	Meroux	660	8.78	360.0
16100	-0.17468455	0.7486279	16217	Merpins	940	10.41	20.0
52240	-0.09791983	0.7788654	52320	Merrey	137	6.88	360.0
10110	-0.111721575	0.7812496	10232	Merrey-sur-Arce	303	8.53	160.0
61160	-0.1601277	0.80234796	61276	Merri	142	5.96	100.0
59270	-0.124684244	0.8294124	59399	Merris	958	10.23	25.0
89110	-0.12460439	0.7777654	89251	Merry-la-Vallée	362	18.43	210.0
89560	-0.12319802	0.77504194	89252	Merry-Sec	179	14.27	300.0
89660	-0.12157387	0.7731701	89253	Merry-sur-Yonne	181	23.69	154.0
80350	-0.14045243	0.8204059	80533	Mers-les-Bains	3394	5.53	20.0
36230	-0.14461136	0.76066715	36120	Mers-sur-Indre	584	25.8	180.0
57480	-0.08586638	0.80232906	57459	Merschweiller	164	5.86	310.0
70160	-0.09208253	0.77341694	70343	Mersuay	230	11.82	230.0
57550	-0.083417326	0.7983497	57460	Merten	1594	5.27	207.0
52110	-0.10525555	0.7861846	52321	Mertrud	183	12.16	173.0
68210	-0.08083427	0.76895106	68202	Mertzen	189	2.0	360.0
67580	-0.07254649	0.79053706	67291	Mertzwiller	3507	6.85	160.0
60110	-0.13446543	0.80471367	60395	Méru	12712	23.16	90.0
2160	-0.11666517	0.8041255	2479	Merval	69	3.38	150.0
71310	-0.10515392	0.7575975	71295	Mervans	1169	27.27	185.0
85200	-0.17610951	0.7639649	85143	Mervent	1059	22.52	110.0
31320	-0.15856485	0.7072585	31340	Mervilla	172	2.76	270.0
59660	-0.12508476	0.8282091	59400	Merville	8903	27.12	17.0
31330	-0.16013424	0.7113171	31341	Merville	2796	31.29	155.0
14810	-0.16048625	0.81005096	14409	Merville-Franceville-Plage	1521	10.65	5.0
54120	-0.08350342	0.7848671	54365	Merviller	350	12.64	290.0
68500	-0.0784321	0.7743595	68203	Merxheim	1147	9.03	222.0
73420	-0.09845404	0.7365099	73155	Méry	1183	9.11	360.0
14370	-0.15963563	0.8073186	14410	Méry-Corbon	835	7.38	12.0
18380	-0.13714816	0.77106744	18149	Méry-ès-Bois	616	91.53	237.0
60420	-0.12812828	0.8092269	60396	Méry-la-Bataille	531	11.34	121.0
51390	-0.11510093	0.8016621	51364	Méry-Prémecy	63	5.14	140.0
18100	-0.14173493	0.7705431	18150	Méry-sur-Cher	625	21.26	140.0
77730	-0.12322373	0.7982129	77290	Méry-sur-Marne	483	5.67	80.0
95540	-0.13439514	0.80159956	95394	Méry-sur-Oise	8929	10.02	50.0
10170	-0.116476886	0.7891869	10233	Méry-sur-Seine	1326	12.45	82.0
25680	-0.09003217	0.7670233	25377	Mésandans	121	5.61	330.0
44522	-0.17847154	0.7806747	44096	Mésanger	3133	50.26	35.0
76780	-0.14003435	0.81111544	76426	Mésangueville	143	10.7	160.0
2270	-0.11752863	0.8104441	2480	Mesbrecourt-Richecourt	289	9.03	58.0
17132	-0.18174504	0.7478923	17230	Meschers-sur-Gironde	2234	15.97	21.0
24240	-0.16771871	0.7307865	24267	Mescoules	141	4.85	130.0
10170	-0.1166003	0.78882575	10234	Mesgrigny	214	7.4	90.0
74330	-0.0969953	0.7423593	74179	Mésigny	630	6.81	530.0
56320	-0.2014963	0.7958211	56131	Meslan	1193	38.74	120.0
41150	-0.15100223	0.7768216	41137	Mesland	528	26.66	79.0
41100	-0.1503835	0.782076	41138	Meslay	294	7.13	83.0
14220	-0.16372028	0.8050485	14411	Meslay	195	5.81	180.0
53170	-0.16887906	0.78800863	53152	Meslay-du-Maine	2612	24.53	82.0
28120	-0.1454677	0.79109097	28245	Meslay-le-Grenet	335	8.95	170.0
28360	-0.1448067	0.78946996	28246	Meslay-le-Vidame	402	14.82	150.0
25310	-0.08396526	0.76621854	25378	Meslières	353	2.99	400.0
22400	-0.18999112	0.8012541	22151	Meslin	700	14.29	70.0
25440	-0.09681212	0.7612531	25379	Mesmay	71	3.04	260.0
8270	-0.10818627	0.80763435	8288	Mesmont	101	11.5	130.0
21540	-0.10930872	0.7671487	21406	Mesmont	175	6.34	409.0
16370	-0.17390329	0.75025517	16218	Mesnac	332	6.6	15.0
85500	-0.1789629	0.7705349	85144	Mesnard-la-Barotière	891	11.86	100.0
39600	-0.097795926	0.75852215	39325	Mesnay	567	8.32	321.0
76270	-0.14137782	0.8151851	76427	Mesnières-en-Bray	706	15.17	80.0
80200	-0.12352586	0.8147363	80536	Mesnil-Bruntel	329	7.39	50.0
14380	-0.1707585	0.80445826	14417	Mesnil-Clinchamps	833	15.58	150.0
80620	-0.13274007	0.8203885	80537	Mesnil-Domqueur	57	3.54	125.0
80360	-0.12334346	0.817296	80538	Mesnil-en-Arrouaise	124	6.49	125.0
76660	-0.14228958	0.8155379	76430	Mesnil-Follemprise	123	7.55	110.0
10700	-0.113008134	0.7885219	10235	Mesnil-la-Comtesse	52	0.95	119.0
10240	-0.11231441	0.7876756	10236	Mesnil-Lettre	47	8.82	122.0
80300	-0.12661088	0.8179557	80540	Mesnil-Martinsart	233	8.76	115.0
76440	-0.14015305	0.81334	76432	Mesnil-Mauger	223	8.37	160.0
76570	-0.14754167	0.8131688	76433	Mesnil-Panneville	515	11.86	130.0
76520	-0.1436482	0.8090738	76434	Mesnil-Raoul	725	6.66	155.0
27390	-0.15329924	0.8017538	27404	Mesnil-Rousset	92	7.32	230.0
80500	-0.12904246	0.811011	80541	Mesnil-Saint-Georges	147	5.93	98.0
2720	-0.11930503	0.8129216	2481	Mesnil-Saint-Laurent	426	5.5	118.0
10190	-0.118390106	0.7857581	10237	Mesnil-Saint-Loup	523	11.42	180.0
80190	-0.124261536	0.8127557	80542	Mesnil-Saint-Nicaise	517	6.83	79.0
10140	-0.111954644	0.7839955	10238	Mesnil-Saint-Père	331	17.58	132.0
10220	-0.11309978	0.7857337	10239	Mesnil-Sellières	377	8.35	170.0
27150	-0.13929841	0.80810285	27405	Mesnil-sous-Vienne	92	5.72	100.0
27650	-0.14522761	0.79826176	27406	Mesnil-sur-l'Estrée	1031	5.82	133.0
27440	-0.14172016	0.8073643	27407	Mesnil-Verclives	218	9.83	174.0
39130	-0.09963061	0.75346816	39326	Mesnois	154	11.49	462.0
29420	-0.20561013	0.80805475	29148	Mespaul	739	11.6	70.0
64370	-0.18521462	0.7119253	64382	Mesplède	332	11.77	180.0
3370	-0.13957073	0.7558585	3172	Mesples	127	15.38	395.0
91150	-0.1353666	0.78927237	91399	Mespuits	154	10.0	140.0
44420	-0.19273184	0.7831437	44097	Mesquer	1467	16.86	10.0
35480	-0.18366365	0.7887623	35176	Messac	2243	41.59	25.0
17130	-0.17478016	0.74278283	17231	Messac	107	7.28	70.0
40660	-0.19303897	0.71919006	40181	Messanges	647	34.17	5.0
21220	-0.10812182	0.7643491	21407	Messanges	194	3.04	330.0
45190	-0.14421967	0.78097236	45202	Messas	944	5.3	110.0
79120	-0.16668762	0.75751394	79177	Messé	159	12.27	135.0
61440	-0.1661469	0.8010584	61278	Messei	1938	13.34	214.0
54850	-0.09056249	0.7878637	54366	Messein	1499	5.24	250.0
63750	-0.1393788	0.7414257	63225	Messeix	1339	39.57	767.0
86200	-0.16352421	0.77023524	86156	Messemé	206	9.92	85.0
74140	-0.09285848	0.74833626	74180	Messery	1434	9.22	420.0
71940	-0.11075531	0.7555082	71296	Messey-sur-Grosne	626	15.24	190.0
39570	-0.101519264	0.7547266	39327	Messia-sur-Sorne	804	2.68	250.0
21380	-0.10590388	0.7683717	21408	Messigny-et-Vantoux	1254	33.98	310.0
69510	-0.11363539	0.73924816	69131	Messimy	2696	11.06	360.0
1480	-0.1117887	0.7452029	1243	Messimy-sur-Saône	931	5.88	190.0
8110	-0.09962923	0.8077461	8289	Messincourt	530	8.08	220.0
10190	-0.11687219	0.7849374	10240	Messon	297	11.51	160.0
77410	-0.12883681	0.7990569	77292	Messy	896	10.37	76.0
33540	-0.17347254	0.73006904	33283	Mesterrieux	179	3.53	50.0
19200	-0.14262657	0.7398647	19135	Mestes	262	11.42	634.0
58400	-0.12993929	0.7687212	58164	Mesves-sur-Loire	547	18.95	160.0
71190	-0.11619908	0.7600559	71297	Mesvres	840	23.47	285.0
25370	-0.09144254	0.7556192	25380	Métabief	691	5.82	950.0
57560	-0.08016611	0.78755856	57461	Métairies-Saint-Quirin	259	9.62	310.0
59270	-0.12429925	0.8297867	59401	Méteren	2114	18.59	50.0
84570	-0.110408165	0.7092736	84075	Méthamis	397	36.95	300.0
80270	-0.13483249	0.81736094	80543	Métigny	88	6.75	40.0
57370	-0.0779835	0.7901899	57462	Metting	302	5.22	250.0
37390	-0.15666339	0.77681595	37152	Mettray	2029	10.51	60.0
57050	-0.0891489	0.7964729	57463	Metz	123776	41.71	182.0
62124	-0.12195884	0.81751907	62572	Metz-en-Couture	602	10.63	125.0
58190	-0.12205265	0.77020484	58165	Metz-le-Comte	165	14.43	231.0
10210	-0.11500417	0.78133154	10241	Metz-Robert	51	4.23	151.0
74370	-0.09582052	0.74130696	74181	Metz-Tessy	2009	5.22	464.0
68380	-0.08088831	0.7763364	68204	Metzeral	1065	30.77	480.0
57920	-0.08739503	0.799601	57464	Metzeresche	674	9.55	220.0
57940	-0.08762681	0.799933	57465	Metzervisse	1271	9.05	210.0
57980	-0.080373734	0.7955498	57466	Metzing	536	6.51	240.0
56890	-0.1950146	0.78934675	56132	Meucon	1268	5.75	74.0
92190	-0.13455603	0.7972032	92048	Meudon	43663	9.96	103.0
21700	-0.10811979	0.76398665	21409	Meuilley	411	6.19	290.0
78250	-0.13765363	0.80113375	78401	Meulan	8394	3.48	50.0
76510	-0.14285712	0.81683964	76437	Meulers	395	6.76	30.0
14290	-0.15552649	0.8036939	14429	Meulles	362	16.61	214.0
21510	-0.109036565	0.7737208	21410	Meulson	37	7.82	400.0
36100	-0.14321241	0.7636278	36121	Meunet-Planches	140	26.92	145.0
36150	-0.14360334	0.76794815	36122	Meunet-sur-Vatan	176	12.59	130.0
45130	-0.14347759	0.7811791	45203	Meung-sur-Loire	6254	20.56	90.0
72170	-0.15934302	0.79120684	72194	Meurcé	259	6.16	65.0
62410	-0.12272658	0.8252058	62573	Meurchin	3632	4.59	25.0
70300	-0.09102273	0.7731153	70344	Meurcourt	307	11.82	260.0
52310	-0.10369856	0.7819506	52322	Meures	112	8.14	270.0
2160	-0.11593359	0.804108	2482	Meurival	60	2.93	109.0
17120	-0.17972039	0.7491373	17232	Meursac	1006	26.51	30.0
21200	-0.10765169	0.76123804	21411	Meursanges	364	14.35	185.0
21190	-0.10968274	0.7612476	21412	Meursault	1598	16.14	240.0
10200	-0.108782776	0.78274703	10242	Meurville	177	16.42	200.0
41130	-0.14741729	0.77158976	41139	Meusnes	945	13.49	80.0
39260	-0.09937982	0.75162774	39328	Meussia	382	13.7	590.0
14960	-0.16438553	0.8116411	14430	Meuvaines	150	7.43	15.0
17500	-0.17489	0.7445079	17233	Meux	307	8.34	60.0
87380	-0.15302944	0.7424818	87095	Meuzac	691	43.84	391.0
28130	-0.14255142	0.79388833	28249	Mévoisins	634	4.36	110.0
26560	-0.106977284	0.71288997	26181	Mévouillon	204	29.31	840.0
1800	-0.10692106	0.7420524	1244	Meximieux	6840	13.63	220.0
54135	-0.09296599	0.8037371	54367	Mexy	1997	4.86	360.0
57070	-0.08848549	0.7968877	57467	Mey	179	1.91	220.0
68890	-0.07771112	0.7743437	68205	Meyenheim	957	12.97	213.0
38240	-0.10116384	0.7293378	38229	Meylan	18741	12.56	290.0
19250	-0.14457801	0.7408073	19136	Meymac	2627	87.26	656.0
30840	-0.118945494	0.7080016	30166	Meynes	2084	16.66	30.0
24220	-0.15951866	0.7320179	24268	Meyrals	468	18.77	160.0
30410	-0.123031124	0.7153868	30167	Meyrannes	843	6.67	170.0
13650	-0.10735155	0.7022673	13059	Meyrargues	3282	41.88	240.0
7380	-0.12084907	0.72228974	7156	Meyras	775	12.49	420.0
13590	-0.108085275	0.69974715	13060	Meyreuil	4408	20.21	270.0
38300	-0.106509894	0.7359328	38230	Meyrié	831	3.47	367.0
38440	-0.10767206	0.73529303	38231	Meyrieu-les-Étangs	725	8.55	430.0
73170	-0.10033331	0.7367151	73156	Meyrieux-Trouet	276	11.09	562.0
19800	-0.14848045	0.7390309	19137	Meyrignac-l'Église	46	10.08	550.0
46200	-0.15332893	0.73057693	46192	Meyronne	269	8.12	120.0
04540	-0.08994389	0.7151964	4120	Meyronnes	44	40.52	1540.0
48150	-0.13239093	0.7149988	48096	Meyrueis	851	104.64	720.0
69610	-0.11713774	0.7393709	69132	Meys	637	14.7	550.0
19500	-0.15160559	0.73344386	19138	Meyssac	1100	11.52	200.0
7400	-0.11539595	0.72029483	7157	Meysse	1098	18.69	80.0
38440	-0.10951935	0.7347219	38232	Meyssiès	535	13.9	314.0
74960	-0.09600278	0.741058	74182	Meythet	7701	3.26	450.0
69330	-0.109551705	0.7399238	69282	Meyzieu	28009	23.55	198.0
53600	-0.16672096	0.79181653	53153	Mézangers	555	29.52	117.0
34140	-0.1320194	0.70175123	34157	Mèze	7630	47.13	5.0
63115	-0.13078956	0.7425857	63226	Mezel	1502	8.46	360.0
4270	-0.09832172	0.70761263	4121	Mézel	536	21.66	580.0
81800	-0.15530264	0.711665	81164	Mézens	310	5.98	123.0
72270	-0.16318871	0.7846731	72195	Mézeray	1487	33.24	40.0
43800	-0.12278815	0.73095876	43134	Mézères	102	8.73	952.0
1660	-0.107997894	0.74798167	1246	Mézériat	1911	19.23	204.0
80600	-0.13080174	0.82098556	80544	Mézerolles	165	6.53	45.0
11410	-0.15528059	0.70233	11231	Mézerville	81	7.66	330.0
14270	-0.15961353	0.8062995	14431	Mézidon-Canon	4713	10.93	20.0
28160	-0.14704919	0.7892795	28250	Mézières-au-Perche	136	6.17	150.0
36290	-0.15203637	0.7647836	36123	Mézières-en-Brenne	1160	67.16	90.0
28500	-0.14394718	0.79720014	28251	Mézières-en-Drouais	1059	8.53	90.0
45270	-0.13373823	0.7832902	45205	Mézières-en-Gâtinais	183	9.98	98.0
80110	-0.1283222	0.8135086	80545	Mézières-en-Santerre	493	10.77	94.0
27510	-0.14173658	0.804743	27408	Mézières-en-Vexin	605	12.73	155.0
45370	-0.14220704	0.7808218	45204	Mézières-lez-Cléry	604	26.97	97.0
72240	-0.16155317	0.79022634	72197	Mézières-sous-Lavardin	415	15.33	80.0
35140	-0.17769507	0.7959321	35178	Mézières-sur-Couesnon	822	25.32	90.0
87330	-0.15774083	0.7531381	87097	Mézières-sur-Issoire	873	43.95	248.0
2240	-0.11892456	0.8120565	2483	Mézières-sur-Oise	567	9.51	70.0
72290	-0.15835124	0.7903008	72196	Mézières-sur-Ponthouin	576	18.1	70.0
78970	-0.1391143	0.80055463	78402	Mézières-sur-Seine	3341	10.82	22.0
7530	-0.11947986	0.72431976	7158	Mézilhac	108	26.73	1160.0
89130	-0.12667848	0.7765967	89254	Mézilles	557	52.64	200.0
47170	-0.17200822	0.71931714	47167	Mézin	1461	31.94	110.0
90120	-0.083407894	0.76821065	90069	Méziré	1255	3.88	342.0
40170	-0.18950032	0.72309315	40182	Mézos	817	88.91	23.0
2650	-0.11951009	0.7994845	2484	Mézy-Moulins	461	4.58	66.0
78250	-0.13799863	0.80112594	78403	Mézy-sur-Seine	1789	4.8	50.0
58140	-0.11994289	0.7666724	58166	Mhère	279	25.25	377.0
30140	-0.12617311	0.7129545	30168	Mialet	539	30.95	180.0
24450	-0.15949784	0.7435363	24269	Mialet	717	38.42	320.0
64410	-0.18207143	0.7113328	64383	Mialos	99	4.58	180.0
80132	-0.1367279	0.82034373	80546	Miannay	553	8.82	15.0
58420	-0.12372865	0.7682612	58167	Michaugues	73	4.42	266.0
68700	-0.08074838	0.7719399	68206	Michelbach	233	3.33	341.0
68730	-0.07693425	0.76865435	68207	Michelbach-le-Bas	724	4.99	295.0
68220	-0.07721921	0.7682062	68208	Michelbach-le-Haut	479	7.4	355.0
89140	-0.12445185	0.78678036	89255	Michery	845	17.13	80.0
88630	-0.09704788	0.78458905	88303	Midrevaux	213	14.31	300.0
39250	-0.09510703	0.7561738	39329	Mièges	91	3.3	745.0
32170	-0.17340712	0.70848316	32252	Miélan	1258	22.24	270.0
70440	-0.085082605	0.7732152	70345	Miellin	82	13.51	580.0
28420	-0.15027097	0.7897692	28252	Miermaigne	202	11.16	240.0
46500	-0.15181853	0.7298932	46193	Miers	398	25.33	360.0
39800	-0.09938717	0.7571447	39330	Miéry	104	7.77	390.0
67580	-0.072958104	0.79087466	67292	Mietesheim	554	8.59	190.0
74440	-0.0904845	0.7443085	74183	Mieussy	1739	44.61	660.0
61250	-0.16098233	0.79448235	61279	Mieuxcé	597	10.32	125.0
89580	-0.12249141	0.7752711	89256	Migé	368	14.78	200.0
89400	-0.122118354	0.78036755	89257	Migennes	8165	16.65	100.0
9400	-0.15904242	0.694707	9192	Miglos	80	18.83	759.0
86550	-0.16225171	0.7616783	86157	Mignaloux-Beauvoir	3341	21.64	121.0
70400	-0.087664954	0.7693872	70347	Mignavillers	337	7.72	290.0
36800	-0.15107182	0.7627802	36124	Migné	296	66.56	110.0
86440	-0.16319875	0.76333356	86158	Migné-Auxances	5805	29.05	80.0
45490	-0.13216734	0.7832745	45206	Mignères	324	5.13	89.0
45490	-0.13241558	0.7834257	45207	Mignerette	297	6.21	85.0
54540	-0.083360255	0.7857473	54368	Mignéville	179	6.5	260.0
